1601,2945,643,1412,1926,395,2575,3476,2453,2071,3353,3866,3741,3727,417,2225,1827,2852,3508,1063,3211,3374,177,947,1844,1589,3767,1594,572,3901,523,3264,195,1604,457,1868,1443,1871,462,3571,3343,4006,2768,1374,3558,3004,3173,3430,2411,1646,3313,1651,3861,3709,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,1416,2187,2829,2192,18,404,3748,2202,3359,2596,2092,1965,689,1396,316,2623,2113,2757,719,209,851,724,474,733,3921,226,1125,2793,364,276,2422,1017,2852,2683,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,897,2179,3436,3821,1422,3438,3473,3986,3972,1045,920,793,937,3370,2732,45,2990,1585,1586,1075,1588,3317,2619,1092,631,1869,593,2612,1365,2263,2650,2652,351,3172,3431,2152,1642,1388,1133,1006,2671,2416,3314,1012,3189,1143,2809,2581,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,1028,3589,3847,778,1931,2705,2707,3476,1813,1430,1692,1949,926,3615,2216,555,685,1967,177,3253,2748,2237,2671,1601,2882,2374,1869,2001,3416,986,1885,2398,3409,2924,1647,2034,1013,887,1016,891,2174,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1924,2317,1039,1812,1685,2479,3292,3930,2716,2209,2594,2723,36,2215,3881,3628,3501,1327,304,3375,3252,3901,704,3656,3786,3409,1106,2900,2906,3163,1628,3302,3685,998,3794,1257,2799,1779,3961,3450,2880,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,1924,8,3608,1298,3409,2968,3996,2978,2852,1446,3495,2219,3720,3763,1715,60,189,1598,3647,3136,2897,579,2372,457,2636,1613,2923,3919,2385,1235,3798,3819,2008,1114,3550,2018,1001,3389,2539,1133,2670,3570,1396,252,2475,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,2946,2951,2954,3032,2445,2959,272,3857,3730,2835,3732,2448,2710,1441,40,3373,814,689,1075,566,2491,1225,141,1740,1018,2393,1372,95,3680,872,3945,3603,633,1274,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,3845,3591,3466,3212,2446,3222,2839,1306,3611,2460,30,1057,3618,2344,3497,3883,557,2990,2865,3250,1587,1588,568,3129,2236,831,4036,3874,3017,331,2744,845,1742,1743,1872,1874,2518,3417,1243,1761,3938,3684,1896,619,621,3825,3570,627,3444,3317,3839,1913,2428,1277,3071,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,2827,1796,2182,2823,136,3884,1419,3470,3345,3147,2073,1050,2992,672,1185,305,3747,676,1321,171,3372,2349,3631,2782,945,1780,1206,4023,1720,2873,651,63,2892,842,1995,1464,2126,2254,3670,3031,2522,379,863,1891,3685,3444,2029,1265,628,3135,1531,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,2,3333,135,1282,1294,787,3988,2453,1688,3257,3461,3744,32,164,1927,2221,3633,3847,1334,184,2361,2106,187,444,1600,837,3270,1351,1098,3022,1615,1234,3027,1444,3799,2009,1754,2779,990,2399,3290,225,100,3045,2790,1256,1385,2796,1005,3058,627,3146,1020,510,1151,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,1026,2412,2571,399,1042,789,3095,3098,2330,923,1698,1701,3750,2089,1195,3273,1332,1718,4027,2622,575,3779,581,201,1874,805,93,607,2662,530,3218,3306,3802,2156,2797,1006,3567,629,2111,759,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,3077,262,3853,2190,1937,402,1815,2459,3619,3620,2858,2221,2606,2991,947,3178,3771,317,2754,2375,3272,3018,2892,3021,1358,2513,2260,3798,343,2907,734,3167,657,1892,2150,233,618,3575,1258,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,386,3628,1666,650,396,653,782,402,1583,2864,1830,680,1324,47,944,565,2103,952,1978,189,3267,1606,455,1866,716,1101,2642,1748,2903,1754,1373,350,607,3680,3683,485,2408,1725,1132,365,2030,3725,112,1778,2285,3067,3965,3922,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,3330,1540,2311,3471,3729,1429,2710,2715,1823,3106,2723,1189,808,1581,561,415,1981,1471,3392,1731,3910,201,715,1998,1616,1617,594,212,3159,1496,3621,221,1890,3815,3901,111,3571,2549,2558,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,2948,1157,1815,3778,1161,653,271,1299,1303,25,156,2077,415,2332,3740,3367,1961,2218,1707,2861,2867,694,567,2381,2746,699,189,2367,3008,66,966,712,1610,3147,2253,207,2258,467,1364,3670,2775,3898,1498,1115,1120,2401,99,1636,742,2663,3048,3688,237,3568,369,2148,2004,3391,1148,3454,2687,0,0,0,0,0,0,0
1616,1793,2561,3843,2284,4016,1161,2700,397,1166,656,532,3989,3546,2073,283,1948,1584,2470,2343,2480,2224,2866,826,2619,1212,1056,2762,1614,3535,2517,1622,2394,860,3771,2787,1256,620,3248,3954,2550,3048,1785,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,3457,1421,400,3640,403,3268,3225,3098,540,544,3233,113,293,3017,3628,1199,3632,1457,434,1076,2616,1214,3777,323,1220,3362,2505,202,3531,1740,462,1359,1614,1489,1362,724,469,3535,1624,1753,2576,733,1249,354,3043,868,3301,106,1137,1655,2297,3534,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,3201,2732,1416,2828,2759,3730,2198,859,929,2631,2857,1322,684,301,2480,3110,1849,2366,3393,1733,455,3656,697,1108,91,1500,3935,2016,3297,2530,739,3870,3046,2280,1130,3048,1007,4030,629,3447,2936,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,3590,391,393,1804,3224,1050,1434,3101,3419,674,547,2212,421,424,2985,2860,3038,2441,3162,1972,3255,440,2748,2237,3780,581,456,3917,2484,2639,3664,855,2521,1626,3035,3920,2654,2784,2749,3301,1766,874,2412,2802,2548,1397,502,1016,1022,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,1156,2438,2314,2320,785,3860,3477,3740,797,2467,1958,3624,1451,1580,1965,826,60,707,2628,3784,78,721,1234,2643,2388,2517,1622,983,1296,3972,1892,3685,2860,2540,3054,3057,1651,2549,3193,1274,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,259,3437,653,1682,2067,2326,3675,3490,2340,3751,1594,2620,3261,1598,3904,2371,1735,584,972,80,722,728,2651,606,867,229,2322,1900,2285,1939,112,1523,1525,2494,2045,3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,3458,1157,264,649,141,1422,3472,18,1431,1817,3103,2725,935,3368,1577,2218,3422,2226,2739,565,3638,568,1467,1888,3645,576,713,1227,974,1616,2642,1620,599,3294,1504,3810,100,489,2144,1397,2167,1528,2425,3195,64,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,13,1040,402,1431,3740,1575,3442,687,3504,1073,1225,947,3254,823,1592,1215,3954,4035,332,2118,457,3085,1100,741,2152,1005,1777,2252,504,2425,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,129,2306,645,2059,3469,2446,2460,1181,3234,420,1707,1583,2608,4022,3767,570,1340,3007,578,2374,72,1357,1617,471,997,612,2149,1007,3064,3834,3963,2685,1662,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,2690,515,5,12,13,1166,272,2071,671,2979,1829,2342,3954,1065,1710,2483,1335,1720,2106,3318,3410,3155,1369,2469,1936,1634,3941,3453,3819,369,1778,1395,1782,3447,3562,2557,2046,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,3565,270,1774,2194,2067,1429,2543,1561,2076,4039,160,2209,3237,2214,1320,1705,175,2228,693,3256,3001,2362,672,851,2239,3958,2244,2501,3609,3789,847,1619,2266,2395,3550,356,2365,1643,3053,1427,1007,3954,1270,1271,3064,3837,638,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,514,259,1260,1029,3590,3202,2185,1923,1295,2926,3310,23,3355,1052,1567,928,2852,4000,424,180,440,3002,800,3390,3318,2370,67,3781,590,719,1486,2909,1888,1763,2407,3434,620,1006,1263,241,243,3573,2815,1271,3946,1404,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,131,901,2422,2826,1795,3087,1299,661,2326,923,2079,2215,936,3113,3499,2696,2736,1979,1472,1605,2761,483,1233,2514,2656,995,3301,1382,1511,3560,3051,1260,113,3369,1011,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,2247,1538,2611,134,903,1090,2145,395,1553,3988,2837,538,2459,2462,902,1314,1571,806,40,1706,811,2349,2222,1842,563,180,1208,2619,3424,2749,2496,706,835,327,1353,2900,2810,3546,2656,225,1379,2442,2918,616,3773,3329,2800,369,1778,1523,372,1911,120,762,3840,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,897,1667,3246,787,674,3619,932,2597,3238,41,1453,558,1712,3136,708,1221,2631,2914,2249,2253,975,1233,1112,3941,1811,1245,1634,2403,1381,1256,1516,3693,1518,1016,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,3714,2563,2184,137,2733,912,2578,1303,799,2417,1699,3272,2470,3111,300,2696,3376,1969,310,3438,3385,1979,1597,1343,449,323,3398,2248,457,3667,3284,3798,3929,3181,2528,2962,100,872,3049,3389,748,2157,3054,1648,497,2803,244,4031,1790,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,3717,1159,264,521,3352,1684,2328,665,282,3079,3613,2718,801,1318,1319,3560,1833,1329,820,2253,4021,571,2110,2882,195,2503,202,1357,592,2898,2107,2019,1124,2152,492,3952,2547,2935,1912,1404,893,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,2,2052,3991,3979,3596,2573,782,1553,3220,2197,3479,540,3745,936,2473,171,3889,1588,3518,3268,3783,3529,206,213,2919,355,2150,1383,2985,3988,3062,3192,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,2903,1800,2569,3267,403,2591,3078,929,2594,3619,3493,1579,1714,3701,1340,3907,3531,64,1859,1351,72,2123,1110,1879,1625,3546,1630,1504,2658,100,1387,237,3954,1779,2036,2165,3962,2299,2813,2283,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2817,2818,2172,3500,2694,2439,2440,523,2573,273,2887,1553,3096,3940,3997,801,3335,2596,1958,2065,3372,45,1198,2608,3785,1588,2101,3510,183,2300,1342,1474,3532,2246,1863,1122,969,2507,3148,3663,1232,721,1108,2907,1373,3680,1506,99,636,358,2282,1643,3183,62,1265,2674,1653,892,1790,1280,0,0,0,0,0,0,0,0
1636,2055,2701,1555,148,2454,1943,2969,2074,1307,1820,3741,2592,2978,169,1325,2350,1967,432,691,3380,1976,702,2881,1474,325,3655,3618,73,3000,1615,3151,2136,3545,732,989,2299,1120,1379,3429,614,999,1516,2324,757,886,1275,382,511,3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1793,132,2054,1929,3466,267,2317,3086,2068,1433,3013,2716,3101,286,2335,3109,1447,3497,3059,2095,178,1083,3424,830,4031,1984,453,1736,458,852,472,2016,3179,2928,1009,627,2836,1912,1021,3966,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,901,3975,650,2934,528,3346,3278,1560,31,2080,2721,2474,3446,1066,2603,1455,304,3124,565,1464,569,1850,828,1470,831,576,3265,581,2978,2761,1358,1232,3929,1977,1112,985,1498,2398,1126,2130,1266,115,2933,758,1527,1912,3451,1728,2430,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,3717,3974,1418,2830,16,1246,1177,32,2721,2980,3238,3368,171,3891,1374,1074,2611,3127,3132,962,1737,3147,81,723,1886,2273,3172,489,110,122,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,1729,2310,1801,2827,2700,1054,1936,2450,1428,540,797,1310,2847,1314,2852,1701,2986,813,2862,560,1328,181,2742,1209,954,1089,582,3963,847,313,1338,469,2383,3287,186,3493,990,738,3435,3182,2873,369,3699,116,247,2810,1876,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,1409,3974,3394,266,1163,526,1423,3748,3995,1584,1310,1187,3364,678,1194,1456,3635,2358,2491,189,1291,3393,706,2115,2757,1863,1229,592,851,1108,2063,3032,226,2928,744,2025,490,1387,623,1982,3185,2678,1529,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,769,4033,1027,388,2824,2570,11,3727,786,787,2453,2454,3991,152,2586,2462,2591,1186,2084,4005,38,172,2777,2718,1713,2489,4027,2749,1214,64,1729,3650,1603,3917,1572,2260,1112,985,3943,489,2671,1905,2772,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,3713,770,387,1900,1030,3084,2318,3599,3727,1042,3859,535,3737,2715,3888,415,418,3752,1451,3118,2352,1201,946,436,3637,1718,1975,2109,1214,1471,3904,1995,3020,3663,3086,465,2258,3924,1109,3414,2391,1626,1635,2940,613,2796,491,492,1778,3954,508,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,902,1288,3462,1422,528,2833,3860,1047,3612,1798,113,3749,3751,3135,713,950,3001,4005,959,64,2885,585,74,3531,3832,718,3663,1109,1498,656,3680,2787,3950,1903,1649,629,1526,3320,341,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,2693,135,3595,909,1178,820,540,3112,809,427,3756,3246,945,1332,3324,2109,961,3908,3913,844,3449,983,2904,3291,738,1508,3430,3197,2411,1516,3309,1264,2937,890,635,2684,2429,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,1025,2689,4,1672,3337,268,2319,3426,2964,3386,2971,2206,683,1069,3118,1967,2865,946,181,1720,1077,3387,1601,3010,1860,2631,584,841,1997,336,3537,599,2520,3676,3298,1509,2023,3304,3521,240,2547,2805,3946,2554,2427,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,2178,2691,3849,2572,3981,527,3858,1299,1429,406,279,3480,157,1059,2212,1189,2087,1322,2120,2376,1585,2613,2108,2492,1604,1992,844,3992,3414,984,1445,1374,1252,3046,3943,3818,1899,109,1012,3864,3576,1913,1276,3772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,2561,260,1542,3979,900,1047,1566,1439,3237,3368,434,3999,1719,4026,3516,3517,2881,1731,4036,4037,326,2759,3554,1999,3686,3749,3420,221,1631,3302,354,230,3047,3901,4008,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,3459,2953,1805,1294,1937,402,1811,1940,2197,3222,1308,543,1184,2460,810,2782,2986,564,2231,3384,3498,3267,581,1222,1225,3277,1867,3021,462,975,2000,2769,3539,1744,1886,3426,2531,2830,3593,2024,2410,1644,2928,3187,3444,632,3733,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,2307,2185,912,3358,2591,545,2467,3108,2725,3374,2351,944,1844,697,3040,193,3523,581,1096,3018,3025,466,1494,1239,344,1754,2910,2016,609,101,743,3817,1389,3951,499,1526,503,249,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1155,3332,522,3855,16,145,1685,1302,2585,3738,1564,1056,2721,547,548,1710,1711,2101,2102,3768,1341,1601,2756,4038,3911,3272,3404,1107,1620,1369,3677,3934,3679,1504,2531,3887,486,1896,445,2028,979,3133,3569,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,258,3459,2309,391,1672,1034,912,1046,1175,3609,413,287,3744,930,1571,2599,2090,2477,2734,692,1333,735,2488,3257,1470,2242,1314,3256,1487,2640,3169,3283,1237,2778,3874,1119,353,99,2409,754,886,2809,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,3969,3844,3333,902,3849,1931,3084,2205,1057,1698,1576,1578,692,2997,2233,2235,1340,3724,2373,2503,328,2379,1635,1104,3541,741,2140,3303,867,740,485,1510,2279,3049,3559,1259,109,3696,1777,502,3063,1274,1253,1150,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2186,651,3011,3603,1349,1947,1948,669,3102,675,3492,1445,422,1831,2481,1330,2743,3512,443,3004,1853,2883,1477,1481,3276,2384,3281,852,214,1757,2619,3043,869,1905,1399,3899,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,130,1283,3500,3479,1802,524,2832,1169,2372,21,662,1815,2072,3056,1951,416,2212,2193,1096,2478,1969,2866,3016,3582,1344,1987,12,2118,968,2890,1229,2767,209,595,216,89,3290,2782,1617,3940,103,3305,2298,2924,239,1914,3570,533,2240,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,3585,2690,1157,3848,1289,2541,1678,2832,787,2884,2718,1698,2596,293,424,1833,1963,3528,1711,1073,1417,2739,183,2528,4035,3523,1476,2103,72,3286,2008,2016,360,1258,2029,496,3443,1911,3580,3710,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,3458,259,2775,2441,778,910,2703,3735,3697,3867,2972,3185,38,3933,2991,1202,3252,3536,1850,2806,2498,3013,1480,970,587,2253,1934,2641,2404,342,215,3642,2780,2574,228,2277,3942,3560,2161,754,2166,3959,760,256,3710,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,2050,903,2698,408,271,2321,792,1054,2848,297,3883,1839,3376,315,1341,3297,3523,2246,969,2381,1741,2767,2769,1106,1112,91,2140,865,3742,489,3069,2418,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1154,903,776,1421,2446,783,17,2322,2196,3478,3864,670,2592,674,1832,3774,1451,2440,2696,1852,1982,2124,454,2658,204,2253,3473,3806,3046,98,2147,868,3045,614,2834,2800,2289,2932,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,2562,3331,2058,1037,2746,1938,3765,2837,1814,3101,3526,1697,805,1575,2474,1963,2092,2477,2609,1203,3033,1462,2615,2186,89,3127,3390,1473,3650,1222,2121,1483,3404,2254,3767,1745,3283,1367,600,1369,1317,3989,3422,2401,3427,3900,615,1384,2922,2674,1907,985,3194,2172,2347,3967,0,0,0,0,0,0,0,0,0,0,0,0
1661,2946,3596,1039,1426,2966,920,2203,1310,2595,2864,1074,563,1973,4022,2111,448,1602,1605,326,3401,632,1357,2771,3542,1369,3804,1885,2019,1643,2668,1902,3828,1014,2040,2554,2683,2752,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1287,2056,1417,2443,268,13,1294,1047,1178,135,1322,1963,428,2477,2990,3591,3509,2497,3652,841,3022,466,1110,3543,1624,2906,2014,479,2531,101,3672,2414,2544,1018,1532,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,3628,2565,2056,906,653,1038,272,2707,2840,2332,219,3442,3241,2504,2861,286,305,564,3472,2103,3512,3258,3516,1213,3523,964,1378,1998,462,3154,2519,602,1627,3420,98,3428,3686,2023,2154,1522,628,3829,2167,2173,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,2369,261,136,9,3151,1177,661,22,2455,537,773,3739,3744,1957,2854,3112,3243,1324,2608,692,117,1852,3903,1345,3138,707,583,72,3785,1614,2383,2644,2767,88,2789,2143,3238,1252,2021,3333,3434,1132,1914,3187,1525,2807,377,277,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,133,1547,3087,3737,2991,2327,2456,2201,3845,1819,2717,1694,287,3872,1446,3152,3117,2478,1583,2482,308,1718,1975,570,444,66,965,3142,3271,1225,1102,1870,2612,1235,212,3288,1497,2138,860,2143,3938,2403,741,2919,2279,3922,2793,362,107,2796,467,3311,3679,2292,2559,2039,3064,509,1151,0,0,0,0,0,0,0,0,0
1666,3837,1159,3464,3309,1240,3727,2192,530,403,279,412,2464,3399,1194,3889,51,95,824,1469,190,1087,2375,1613,3534,3671,88,1883,735,2912,999,3305,2493,3691,2540,877,3695,1265,3317,3451,2813,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1032,1673,1554,663,3290,793,1349,3062,927,2083,41,1835,4034,3632,1970,2496,1207,2762,825,703,1142,1730,324,69,1482,3916,2552,3277,2339,211,725,2902,2787,575,3037,1630,2016,867,356,1253,2790,104,1899,620,3441,1523,3448,1398,2424,3321,1600,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,257,1281,2220,3979,1805,398,1039,2664,2834,788,1945,1435,2203,3782,3367,3368,940,2994,2103,2677,1082,3004,573,702,3904,1860,3127,2689,2268,3291,3807,2403,488,748,1264,1906,1907,3732,757,119,2809,380,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,3973,3837,3803,1418,2955,2445,1424,2068,536,3993,923,2717,2866,1439,167,1586,3630,3633,1970,1468,2891,1983,576,1858,3139,3652,2886,843,3276,2893,2511,2128,979,2264,3163,862,991,227,60,1893,2599,3688,362,875,3566,3050,3709,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2185,3723,3340,3214,1551,145,2198,1689,3995,1310,3744,1758,2468,2213,1830,3369,2730,683,1864,1198,560,3123,3508,3381,951,1723,2876,3147,1216,1217,2124,3575,3271,1096,587,1740,3527,2512,339,1748,3290,1755,1500,94,2086,2149,1387,1901,111,3185,3327,3191,3990,2752,1535,1792,0,0,0,0,0,0,0,0,0,0,0,0
1671,646,263,2584,1944,1295,1300,920,3610,2959,1699,1829,1031,295,3122,169,3631,2953,2099,3126,3137,2572,1352,81,2515,1364,1877,2063,3545,3036,3166,422,108,2669,3695,3826,2675,3284,2553,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1409,3334,10,2573,1518,2450,1557,3990,2457,2714,539,1186,804,2926,2601,2732,1837,2482,3668,2954,1214,2247,841,1355,2641,2516,2777,2144,3428,872,622,2729,1652,630,1788,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1,1667,3854,3846,3207,265,141,3086,3855,2322,2201,2844,676,2214,2733,1711,177,3382,695,1600,193,3395,2373,3783,592,1874,740,3798,2527,2020,1249,1124,2663,3154,1773,1134,1903,2544,1394,1011,1276,894,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1537,2433,900,1030,3720,1045,794,922,2075,3056,162,1827,294,3117,2734,2735,1457,693,1466,1340,1597,1728,3010,715,1868,594,723,852,3417,2397,3430,2529,994,101,358,3815,3565,2542,496,629,1910,1016,2809,378,3297,1919,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1539,1030,907,3724,2447,1198,789,1815,1114,1693,1701,1702,1323,685,1070,2998,1850,571,3389,207,2768,1108,1750,1242,2192,1246,2918,2657,3557,2278,1513,107,3821,3183,2802,1141,1398,3192,3605,3581,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,259,1926,1543,526,1454,2581,1558,1816,922,539,1200,2971,417,295,3116,3757,814,1456,1585,178,180,309,3127,3000,1982,3654,74,2382,470,2064,3425,355,3684,1767,1385,1900,1946,1141,2687,1913,1403,381,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,3460,1029,775,3210,270,1684,282,538,3099,2964,3232,426,46,938,186,1342,1345,3394,963,3042,973,2262,2318,2001,86,599,601,1371,3408,2018,227,741,1010,756,760,3449,3706,1150,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,3521,515,1413,2953,1549,3600,3473,2707,1816,921,1050,539,795,2079,3782,1314,3642,2471,1065,426,2861,3758,1882,3998,3889,4026,2742,1338,1984,1089,1090,707,2116,1477,631,1656,2894,2383,3450,1242,3547,2524,2660,1900,110,3573,1143,1400,1274,509,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,3074,2052,1292,144,785,1811,792,2970,1948,2592,2849,3416,1444,2600,3115,1838,3377,2868,826,2619,2109,2494,1729,3908,2898,980,982,87,3386,2138,3291,3173,253,2925,3508,446,2801,3059,1529,890,2811,2429,4011,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1345,3076,1161,2186,3851,915,660,150,2715,2973,2334,2081,3318,3783,1195,3102,2741,573,191,192,705,1991,2249,2763,1359,337,3030,984,347,2525,97,871,1897,2799,3035,3572,3071,888,2811,3392,1151,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,2440,3983,3729,531,281,1058,165,275,1837,2609,1717,2359,696,2877,323,708,2377,2002,599,2853,2909,2281,2030,1904,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
